EID,FORTARGET,PROB
62310,0,0.0806907787919
62442,0,0.159066602588
62452,0,0.0274838395417
62694,1,0.338926613331
62834,0,0.266264110804
62839,0,0.26875641942
62872,0,0.188224136829
62939,0,0.241315454245
63230,0,0.113167852163
63597,0,0.0643594190478
63718,0,0.0707139968872
63730,0,0.209653332829
63983,0,0.150948047638
64051,0,0.165649667382
64063,1,0.30753454566
64114,0,0.146023869514
64222,0,0.0203480608761
64830,0,0.228428184986
64848,1,0.323744446039
65103,0,0.212228506804
65250,0,0.213052406907
65407,1,0.298155903816
65903,0,0.19485488534
65912,0,0.218646585941
66001,1,0.381593734026
66098,0,0.107632502913
66121,0,0.195986762643
66134,0,0.241132974625
66146,0,0.185985326767
66190,0,0.139673054218
66333,1,0.503454685211
66393,0,0.167956396937
66582,1,0.31578412652
66862,1,0.408773988485
67203,1,0.297480970621
67369,0,0.172698959708
67465,1,0.294593900442
67994,0,0.231099426746
68308,1,0.32391756773
68357,1,0.329096317291
68378,0,0.0825615078211
68416,0,0.216188624501
68475,0,0.0919057503343
68571,0,0.220630213618
68593,0,0.264726102352
68966,0,0.123485669494
69085,0,0.238570824265
69089,0,0.246729373932
69317,1,0.293173879385
69340,0,0.145050466061
69432,0,0.0667897388339
69615,0,0.168284922838
69838,0,0.222367376089
69859,0,0.0804882124066
69889,0,0.0406427010894
70085,0,0.272300302982
70167,0,0.272736161947
70270,1,0.350697249174
70332,1,0.359231829643
70414,1,0.354499429464
70418,1,0.586212575436
70521,0,0.0811143815517
70739,1,0.461791187525
70822,0,0.232537657022
70845,0,0.144379839301
70969,0,0.183472886682
71435,0,0.216188624501
71442,0,0.232330545783
71450,0,0.0385916009545
71956,0,0.251053839922
71992,1,0.306527554989
72422,0,0.168984666467
72614,0,0.208412766457
72684,0,0.0703829005361
73078,0,0.0654579028487
73640,0,0.0332254096866
73677,0,0.227274686098
73710,0,0.155460491776
73974,1,0.308005839586
74099,0,0.259411901236
74446,0,0.209794580936
74524,0,0.103460103273
74528,0,0.0398857481778
74758,0,0.244244754314
75023,0,0.266735762358
75053,0,0.0371984988451
75186,0,0.19092066586
75321,0,0.150139853358
75611,1,0.324612975121
75718,0,0.10036546737
75767,0,0.104639679193
75933,1,0.389259278774
76161,0,0.116741716862
76342,0,0.0812870487571
76365,0,0.192483887076
76374,0,0.0979411005974
76472,0,0.165167272091
76485,1,0.344118148088
76501,0,0.0785292387009
76523,1,0.299745768309
76650,0,0.0784097909927
76712,0,0.117916621268
76913,0,0.0653513818979
77338,1,0.330181270838
77685,0,0.127283021808
77738,0,0.190396502614
77851,0,0.180441766977
78111,0,0.143850371242
78176,0,0.131749793887
78294,0,0.116609402001
78371,0,0.150381088257
78373,0,0.0852664932609
78472,0,0.157140940428
78555,0,0.168384060264
78662,1,0.309403449297
79314,0,0.200003802776
79504,0,0.134493738413
79725,0,0.0793170034885
79814,0,0.19125662744
80067,0,0.19912968576
80621,0,0.107317298651
80808,1,0.376718729734
80947,0,0.185789823532
81377,1,0.285450100899
81809,0,0.0299388095737
81925,0,0.0674261301756
82375,1,0.478927850723
82379,0,0.216650798917
82456,0,0.0984307080507
82494,0,0.218481138349
82878,0,0.23611651361
83266,0,0.113098561764
83340,0,0.108865909278
83671,0,0.109741896391
83944,0,0.162381827831
84299,0,0.225850254297
84424,1,0.422320067883
84446,0,0.130958527327
84829,1,0.403995573521
84981,1,0.732566773891
84994,0,0.0653950572014
85068,0,0.232677906752
85075,0,0.184538632631
85513,0,0.205333217978
85650,0,0.124424032867
85682,0,0.130036890507
85828,0,0.175186425447
86027,0,0.175704747438
86089,0,0.179187893867
86145,0,0.197493523359
86264,0,0.105991542339
86320,1,0.429841071367
86389,0,0.136711075902
86465,0,0.22275544703
86724,0,0.201626777649
86840,0,0.127008810639
86855,0,0.12219183147
87126,0,0.162833943963
87189,1,0.376718729734
87542,1,0.326789051294
87589,0,0.155968517065
87619,0,0.110620930791
87647,0,0.168781325221
87948,0,0.0638518184423
88135,0,0.160825163126
88365,1,0.474784314632
88373,0,0.209697082639
88605,0,0.173158019781
88648,0,0.153837457299
88931,0,0.231547385454
89005,0,0.159243941307
89484,0,0.144111394882
89616,1,0.396423250437
89712,0,0.249774247408
89901,1,0.294348478317
89916,0,0.167214676738
90413,0,0.0988618284464
90665,0,0.165388390422
90718,0,0.242869645357
91246,0,0.146410822868
91321,0,0.0499780289829
91460,1,0.275482237339
91520,0,0.110423691571
91560,1,0.321034312248
91906,0,0.0811434835196
91955,0,0.202510386705
92355,0,0.124011471868
92497,0,0.217161774635
92566,0,0.166729360819
92678,0,0.0791424587369
92795,0,0.248767286539
92896,0,0.0473285801709
92976,0,0.143984094262
93494,0,0.102893739939
93683,0,0.0375720411539
93772,1,0.499515146017
93844,0,0.178577646613
94038,0,0.150036171079
94095,0,0.210682213306
94295,0,0.243789926171
94663,0,0.100722417235
94887,0,0.193548321724
94973,1,0.506915867329
95039,0,0.245110034943
95142,0,0.0593164600432
95384,0,0.218839406967
95464,0,0.182449936867
95644,1,0.295079827309
95715,1,0.275999635458
95773,0,0.258571624756
95778,0,0.262792557478
95917,1,0.299580127001
96169,0,0.0597530603409
96172,0,0.134871870279
96215,0,0.166267096996
96322,1,0.274464279413
96460,0,0.0676956996322
96883,0,0.084007807076
96909,0,0.242099523544
97535,0,0.147372663021
98014,0,0.188330933452
98153,0,0.0656585618854
98359,0,0.0213697999716
98404,0,0.148754820228
98512,0,0.113238662481
98606,0,0.235879704356
98701,0,0.159195974469
99246,0,0.25149923563
100050,0,0.162523046136
100474,0,0.125897958875
100688,0,0.0559109598398
100709,0,0.176599159837
101459,1,0.291665822268
101464,0,0.0219242405146
101826,0,0.145507410169
102097,0,0.155634045601
102104,0,0.0606957413256
102287,1,0.326217502356
102353,0,0.0418332405388
102495,0,0.141732722521
102566,0,0.0817294493318
103072,0,0.0752509832382
103081,0,0.209971681237
103124,0,0.188722133636
103309,0,0.251071155071
103352,0,0.205490157008
103460,0,0.079152956605
103477,0,0.163282886147
103657,0,0.218065693974
103804,0,0.184907853603
103837,0,0.180649742484
104311,0,0.076211951673
104376,0,0.181886166334
104449,0,0.205198332667
104669,1,0.540786385536
104693,1,0.301034271717
104788,0,0.143939509988
104999,0,0.171281516552
105063,1,0.553948640823
105305,0,0.121708340943
105355,1,0.411924242973
105557,0,0.177593365312
105750,0,0.197915926576
105766,0,0.171050906181
105842,0,0.105894446373
106159,1,0.333562165499
106179,0,0.129281491041
106215,1,0.384014993906
106239,0,0.230646058917
106690,0,0.188853546977
107184,0,0.132715821266
107272,0,0.122941292822
107332,0,0.188280895352
107735,1,0.28877055645
107744,1,0.285387814045
108002,1,0.502885758877
108067,1,0.322416365147
108159,0,0.217348694801
108241,0,0.243740186095
108295,0,0.18463884294
108486,0,0.144844681025
108577,0,0.171466544271
108668,0,0.114120818675
108763,0,0.14047370851
109118,0,0.159423574805
109160,0,0.10814268142
109257,0,0.214400202036
109307,0,0.0635765492916
109396,0,0.17841334641
109892,1,0.47444742918
110154,0,0.13304631412
110303,0,0.182267040014
110348,1,0.424275279045
110452,0,0.102285072207
110467,1,0.301556587219
110478,0,0.0907049700618
110610,0,0.237540453672
110653,0,0.0956243872643
111448,0,0.205099239945
111602,0,0.0690165013075
111719,0,0.162945613265
111944,1,0.279890745878
111949,0,0.186363518238
112336,0,0.124835707247
112401,0,0.214633643627
112491,0,0.0746142789721
112635,0,0.229196563363
113032,0,0.192502081394
113033,0,0.23332759738
113077,1,0.320980548859
113130,0,0.0882842168212
113248,0,0.186807185411
113374,0,0.106126219034
113655,0,0.201575100422
113709,0,0.184740126133
113717,0,0.201213300228
113725,0,0.141357034445
114031,0,0.184989854693
114090,0,0.0387229807675
114688,0,0.0802579075098
114692,0,0.226741194725
114978,0,0.113918103278
115269,0,0.197155743837
115490,0,0.0966667830944
115765,0,0.0505859293044
115998,0,0.0760655626655
116038,0,0.0766581594944
116225,0,0.126218602061
116254,0,0.0721246823668
116321,0,0.193757936358
116327,0,0.123417258263
116462,1,0.344253569841
116482,0,0.266471624374
117250,0,0.0212224796414
117257,0,0.180068567395
117465,1,0.502680122852
117905,0,0.258315861225
118051,0,0.129301473498
118107,0,0.190008953214
118171,0,0.249392926693
118378,1,0.405144572258
118628,0,0.0602268204093
118690,0,0.0898250862956
118743,0,0.169314846396
119006,0,0.211590141058
119473,0,0.128297105432
119523,0,0.203131705523
119891,0,0.0350246205926
120066,1,0.399320006371
120082,0,0.0511188209057
120180,0,0.124871887267
120219,0,0.165866494179
120274,0,0.137509986758
120325,0,0.0972981378436
120384,0,0.219063743949
120393,0,0.131783500314
120465,0,0.187938556075
120805,0,0.216030493379
120920,0,0.229131832719
121192,0,0.123391583562
121359,0,0.190328836441
121375,0,0.0723783820868
121588,0,0.196943342686
121589,0,0.122085668147
121600,0,0.133701011539
121844,0,0.236030966043
121985,1,0.373703509569
122288,0,0.214011698961
122412,0,0.132148057222
122803,1,0.324858993292
123183,0,0.122376732528
123226,0,0.060419831425
123245,1,0.304576277733
123491,0,0.196539282799
123539,0,0.210997596383
123746,0,0.131132632494
123970,0,0.209980726242
124011,0,0.077722877264
124074,0,0.135992020369
124098,0,0.0567796006799
124140,0,0.0929080620408
124178,0,0.151506125927
124206,0,0.262555778027
124288,0,0.125587850809
124399,0,0.26667201519
124410,0,0.0427431799471
124432,0,0.15406383574
124658,0,0.255989700556
124689,1,0.372325628996
124772,0,0.102404728532
124864,0,0.189389944077
125170,0,0.0774924308062
125339,0,0.138602182269
125889,1,0.493095874786
125968,0,0.157836794853
126176,0,0.0410398617387
126189,0,0.241964966059
126452,1,0.39746800065
126548,1,0.415239572525
126613,0,0.148832768202
126644,0,0.190959572792
126672,0,0.229951605201
127020,0,0.266246110201
127150,0,0.0921793580055
127233,0,0.245445325971
127610,0,0.178659066558
128047,1,0.279515683651
128097,1,0.277460575104
128176,0,0.192363083363
128200,1,0.505093038082
128306,0,0.150059580803
128384,0,0.0874465629458
128822,0,0.154555484653
128897,0,0.222866773605
129136,0,0.176436841488
129966,0,0.258652985096
130048,0,0.0573616884649
130062,1,0.273970246315
130091,1,0.679899692535
130194,1,0.306278079748
130213,0,0.112794622779
130405,0,0.103029452264
130867,0,0.135159522295
131030,1,0.31578412652
131032,0,0.215584158897
131278,0,0.0433537587523
131599,0,0.17451672256
131946,0,0.0675752311945
132044,1,0.340878397226
132135,1,0.316612333059
132206,0,0.161482557654
132221,0,0.148019015789
132306,0,0.244619697332
132341,0,0.111563719809
132386,1,0.304505079985
132533,0,0.212747916579
132957,0,0.242145061493
133010,0,0.109398692846
133676,0,0.198031634092
133692,0,0.171959385276
133733,0,0.179746747017
133791,0,0.169050440192
134234,0,0.0998904630542
134237,1,0.484841883183
134349,0,0.198757201433
134635,1,0.409446388483
134929,1,0.309200525284
135094,0,0.0834029093385
135145,0,0.137091100216
135160,0,0.140078231692
135351,1,0.493099570274
135515,0,0.207012161613
135551,0,0.107156910002
136793,0,0.24657818675
136803,0,0.163406074047
136931,0,0.2253279984
136964,0,0.140696659684
137026,0,0.237196773291
137150,0,0.0666457787156
137246,0,0.115941390395
137430,0,0.210100397468
137443,0,0.259823977947
137574,0,0.179620966315
137587,0,0.105100043118
137805,0,0.0519605204463
137818,0,0.0567694716156
137889,0,0.135244488716
137995,1,0.343771845102
138003,0,0.160953521729
138081,0,0.165263295174
138094,0,0.135960742831
138384,0,0.184492573142
138774,0,0.174344435334
139086,0,0.199296593666
139295,0,0.0505831390619
139316,0,0.173654913902
139489,0,0.265835762024
139740,1,0.318588912487
139788,0,0.0665601789951
140160,0,0.183344915509
140404,0,0.177419483662
140625,0,0.264273285866
140638,0,0.259316265583
140789,0,0.26161968708
140915,0,0.0941707268357
140933,0,0.071301817894
140959,0,0.213885366917
141040,1,0.393920570612
141056,1,0.276533216238
141276,0,0.239919319749
141295,1,0.300414592028
141408,0,0.258214473724
141551,0,0.132715821266
141581,0,0.13425399363
141725,0,0.269461929798
141866,0,0.141190424562
142068,1,0.482311248779
142348,0,0.139032766223
142384,1,0.441125392914
142452,0,0.115976646543
142475,1,0.286881715059
142507,0,0.25799715519
143038,0,0.107335843146
143156,0,0.182560354471
143446,0,0.0823879987001
143527,0,0.200953513384
144031,0,0.115151897073
144107,1,0.501489341259
144181,0,0.229513734579
144481,0,0.154538035393
144853,1,0.385089188814
144975,0,0.111892819405
145082,0,0.189864858985
145213,0,0.121926866472
145438,0,0.171050906181
145456,1,0.279374599457
145537,0,0.187783613801
145652,1,0.316699951887
145877,1,0.279889315367
146052,0,0.265909999609
146473,0,0.237632766366
146673,1,0.282018244267
146775,0,0.132406160235
146990,0,0.231131881475
147009,0,0.142140299082
147172,0,0.16231316328
147187,0,0.112538821995
147714,0,0.0762127786875
147736,0,0.243322685361
147786,0,0.0515625402331
148001,0,0.144174709916
148197,0,0.151561662555
148240,0,0.122162036598
148372,0,0.188043937087
148426,0,0.104053586721
148509,0,0.238917455077
148693,0,0.121586456895
148916,0,0.0974436178803
148974,0,0.223278105259
148991,0,0.111025899649
149104,1,0.278295665979
149246,1,0.577402770519
149257,0,0.0577799081802
149283,0,0.217584624887
149321,0,0.146878376603
149370,1,0.368008613586
149717,0,0.133816555142
149766,0,0.0182856004685
149897,0,0.0624340213835
149995,0,0.122636243701
150090,0,0.057325579226
150535,0,0.0503430590034
150751,1,0.487028479576
150955,0,0.146024316549
151140,0,0.262660115957
151286,0,0.152880892158
151396,0,0.197206586599
151716,1,0.336268603802
151863,0,0.145190656185
152029,1,0.311152219772
152250,0,0.258652985096
152357,0,0.0335651785135
152945,0,0.0882870927453
153143,0,0.153834998608
153325,0,0.2253279984
153429,0,0.253022402525
153450,0,0.244464859366
153671,0,0.206994086504
154019,0,0.169877901673
154041,0,0.206264659762
154081,0,0.0858737975359
154425,1,0.328926444054
155081,0,0.210732236505
155488,0,0.128965437412
155490,0,0.10558091104
155612,0,0.170333504677
155698,0,0.203373640776
155857,0,0.0642672628164
156091,0,0.0317433215678
156213,0,0.216403380036
156372,0,0.175223365426
156518,0,0.143723651767
156653,0,0.195852473378
156734,0,0.0579845495522
156889,0,0.206010356545
156939,1,0.446831554174
156983,0,0.157247766852
157007,0,0.120285242796
157079,0,0.0589806213975
157093,0,0.189425766468
157119,1,0.292169690132
157123,1,0.337363600731
157211,0,0.232315197587
157226,1,0.494745850563
157324,0,0.0572932399809
157479,0,0.0485645011067
157526,0,0.272554337978
157595,0,0.224152132869
157626,1,0.329244405031
157774,1,0.291596293449
157987,0,0.210061281919
157990,0,0.138939410448
158101,0,0.123805053532
158115,0,0.221181601286
158423,0,0.177997544408
158436,1,0.465701788664
158656,0,0.131954923272
158715,0,0.234416976571
159031,0,0.201975032687
159173,0,0.194648578763
159219,1,0.413435131311
159234,0,0.12813834846
159333,0,0.0730374231935
159791,0,0.0367401316762
159798,1,0.351626068354
159812,0,0.151954069734
159814,0,0.0310894791037
160344,0,0.0814836770296
160582,1,0.471047371626
160863,0,0.0976263731718
160976,0,0.229682162404
161778,0,0.121081419289
161866,0,0.254493445158
161924,0,0.222005158663
161944,0,0.15260463953
161973,0,0.221749424934
162092,0,0.0399909615517
162107,0,0.0993975773454
162443,0,0.0837204307318
162589,0,0.172789037228
162777,1,0.551577627659
162891,0,0.0732190981507
163042,0,0.211013317108
163043,0,0.156029522419
163276,0,0.10623922199
163618,0,0.0579524189234
163641,0,0.170832633972
163791,1,0.308005839586
164187,0,0.254328459501
164612,0,0.0708407610655
164619,0,0.182593762875
165246,0,0.213477924466
165596,0,0.141734704375
165748,0,0.0892382711172
165996,0,0.238419905305
166349,0,0.262825131416
166424,0,0.127150952816
166427,0,0.165661394596
166800,0,0.249458193779
167029,0,0.255479246378
167126,1,0.351481229067
167208,0,0.196870073676
167232,0,0.15396271646
167324,0,0.0325273685157
167429,0,0.127094477415
167458,0,0.188315242529
167572,0,0.127160087228
167594,1,0.303428739309
167765,0,0.107554219663
167980,0,0.192641675472
168202,0,0.196371287107
168381,0,0.210044667125
168387,1,0.338035076857
168419,0,0.18892544508
168933,1,0.431312799454
169165,0,0.146580934525
169956,0,0.143034100533
170388,0,0.0806253626943
170608,1,0.321034312248
170717,0,0.147110760212
171488,0,0.250562340021
171511,1,0.321607589722
171566,0,0.160526558757
171611,0,0.041300278157
171875,0,0.211781427264
171980,1,0.411369413137
172187,0,0.179435953498
172528,1,0.299970626831
172535,0,0.132148057222
172671,0,0.0898998826742
172780,0,0.133285105228
172929,0,0.116900973022
173020,0,0.209701046348
173627,1,0.29572558403
173678,0,0.152261406183
173797,0,0.169213041663
174169,0,0.252244561911
174244,1,0.544966578484
174276,0,0.131420955062
174328,0,0.069143421948
174488,0,0.0929215326905
174833,0,0.188372254372
175390,0,0.232507273555
175636,0,0.239306941628
175779,0,0.168915420771
176265,0,0.0650239512324
176858,0,0.150859847665
176999,0,0.203286007047
177080,0,0.208748012781
177091,1,0.32001259923
177466,0,0.173813983798
177624,0,0.0663375481963
177758,0,0.035323921591
177853,0,0.265326172113
177963,0,0.158644065261
178135,1,0.476215988398
178236,0,0.238672554493
178342,0,0.0724530294538
178554,1,0.311003237963
178718,0,0.0558751188219
178797,0,0.0645051375031
179216,0,0.145061358809
179280,0,0.130626305938
179610,0,0.18281622231
179863,0,0.0446466617286
179990,0,0.208819404244
180365,0,0.0666505023837
180444,1,0.422645390034
180634,0,0.179370224476
180820,0,0.0390443205833
180843,0,0.149606391788
180903,0,0.19008898735
181086,0,0.135457128286
181252,1,0.395230799913
181379,1,0.440225690603
181484,0,0.217565685511
181544,0,0.159065902233
181590,1,0.478262156248
181597,0,0.194699421525
181631,0,0.102305829525
182016,0,0.163390979171
182197,1,0.322154849768
182329,0,0.17984944582
182335,0,0.132061764598
182681,0,0.238346636295
183050,0,0.080439761281
183085,0,0.177624225616
183206,1,0.518793404102
183238,0,0.0732999369502
183463,1,0.285246729851
183589,0,0.161307871342
183848,0,0.144779533148
184077,0,0.171785965562
184192,0,0.0799922794104
184224,1,0.354686558247
184323,1,0.284311681986
184422,0,0.145404011011
184621,0,0.128390565515
184728,1,0.277281582355
184896,1,0.383424252272
184901,0,0.143646478653
184941,0,0.119542047381
184966,1,0.389583557844
184979,0,0.233389556408
185254,0,0.163450807333
185282,0,0.126769304276
185607,0,0.157696843147
186055,0,0.170139446855
186120,0,0.133767783642
186200,0,0.113188549876
186544,0,0.136909320951
186651,1,0.313994556665
186751,0,0.168640702963
186920,0,0.155298471451
187016,0,0.111188746989
187135,0,0.132148057222
187285,0,0.239196836948
187431,1,0.306227684021
188281,0,0.150671511889
188455,0,0.119207918644
188887,1,0.42831197381
188975,0,0.197280138731
189048,0,0.198779597878
189264,1,0.482311248779
189531,0,0.189376696944
189655,1,0.323074162006
189757,0,0.159330815077
190143,0,0.0713646188378
190669,1,0.37488541007
190750,0,0.0693200901151
191129,1,0.465326547623
191591,0,0.236828804016
191619,0,0.156690314412
191647,1,0.327705800533
191698,0,0.207288384438
191783,0,0.132457301021
191984,0,0.196320414543
192194,0,0.242790058255
192328,0,0.178832486272
192563,0,0.0786463394761
192625,0,0.137262001634
192820,0,0.139844030142
192962,0,0.132611036301
193151,0,0.0810389220715
193383,0,0.164011821151
193385,0,0.129986420274
193691,1,0.289376348257
194221,0,0.198543265462
194659,0,0.0940798670053
194669,0,0.0998306125402
194982,1,0.295947015285
195008,1,0.453986227512
195010,0,0.166623517871
195339,0,0.13626049459
195481,0,0.181489065289
195655,0,0.0683479979634
195817,0,0.189030200243
196298,0,0.0537563413382
196582,0,0.134315058589
196685,0,0.226105421782
197112,0,0.178865224123
197114,1,0.485520631075
197203,0,0.232668563724
197316,0,0.218962103128
197549,0,0.198966100812
197739,0,0.0994891002774
198044,0,0.122941292822
198107,0,0.113124422729
198145,0,0.10118342936
198170,0,0.0677091106772
198189,0,0.169497519732
198353,0,0.262498617172
198425,0,0.164935693145
198864,1,0.281179308891
199060,0,0.0815810188651
199112,0,0.126704573631
199549,0,0.133592665195
199574,1,0.371774345636
199789,0,0.133351147175
199877,1,0.294388920069
199931,0,0.231688082218
199985,0,0.177706420422
200178,0,0.0668997988105
200594,1,0.275357604027
201403,0,0.0946045219898
201800,0,0.0711451172829
201925,0,0.246993765235
201967,0,0.259564638138
202348,0,0.0664852485061
202355,0,0.149836674333
202389,0,0.0221885908395
202491,0,0.154937267303
202557,1,0.369848251343
202978,0,0.266441702843
203030,0,0.200557500124
203149,0,0.123636178672
203501,0,0.148995429277
203556,0,0.0993450134993
203577,0,0.200503081083
203631,0,0.128708362579
203705,0,0.0883459374309
203910,0,0.186667606235
203934,0,0.180874481797
204055,0,0.223712936044
204096,0,0.141575843096
204106,1,0.275357604027
204129,1,0.371261745691
204179,0,0.175969794393
204251,1,0.297154068947
204268,1,0.352269530296
204682,0,0.255492478609
204687,0,0.202315986156
204914,0,0.0876137018204
205124,0,0.208625942469
205216,1,0.359170228243
205312,0,0.189231559634
205442,0,0.217011034489
206005,0,0.235962793231
206164,0,0.175887674093
206403,0,0.106735318899
206617,0,0.133254736662
206733,0,0.16892670095
206864,0,0.0513678118587
207617,0,0.268716186285
207715,0,0.214484557509
207764,0,0.191743955016
207907,0,0.12553589046
207931,0,0.183056294918
208194,1,0.282399594784
208602,1,0.290420889854
208605,0,0.223210275173
208730,0,0.20131996274
208956,0,0.145797297359
209101,0,0.124625869095
209176,1,0.378131270409
209261,0,0.224285975099
209396,0,0.102005951107
209822,0,0.132148057222
210409,0,0.198310658336
210410,1,0.351006746292
210440,0,0.0726223811507
210499,1,0.353112608194
210537,0,0.111013971269
210623,0,0.109925322235
210851,0,0.131335660815
211347,0,0.0668828487396
212040,1,0.278268665075
212179,0,0.0574453994632
212195,0,0.134191378951
212858,0,0.10894882679
213098,0,0.0734607875347
213101,0,0.169835701585
213176,0,0.0863137468696
213189,0,0.07685174793
213289,1,0.283751308918
213455,0,0.232299074531
213479,0,0.163034081459
213647,0,0.114137157798
213979,0,0.106757797301
214006,0,0.150948047638
214048,0,0.136716246605
214370,0,0.0442051813006
214434,0,0.219638466835
214720,0,0.117975458503
214858,0,0.126106590033
214952,0,0.205786347389
214968,0,0.0937943831086
215037,0,0.21082995832
215139,0,0.0854758992791
215169,1,0.422394514084
215475,0,0.126303374767
215681,0,0.0816663205624
216231,0,0.123582497239
216375,0,0.174216076732
216781,0,0.252244025469
216873,0,0.0727416798472
217055,0,0.194171518087
217539,0,0.110322296619
217560,0,0.0689224302769
217613,0,0.234397277236
217642,0,0.199151307344
218014,0,0.174476966262
218033,0,0.18841086328
218156,0,0.208243280649
218223,0,0.216222345829
218240,0,0.0405225306749
218376,0,0.18712644279
218636,0,0.114303901792
218746,1,0.321107953787
219081,0,0.152558907866
219211,1,0.343977153301
219213,1,0.295407116413
219361,0,0.140629202127
219504,0,0.265685796738
219590,0,0.243253141642
219592,1,0.292761087418
219744,0,0.256486982107
219829,0,0.144461140037
219868,1,0.466915905476
219956,0,0.125606700778
220126,0,0.201330319047
220347,0,0.174188166857
220407,0,0.169752344489
220700,0,0.265190571547
220807,0,0.0803459212184
221174,0,0.190524145961
221359,0,0.116677857935
221576,0,0.140996322036
221733,1,0.288705915213
221870,0,0.239496216178
222186,1,0.297201216221
222216,0,0.218589365482
222277,0,0.195886313915
222296,0,0.212673276663
222345,0,0.0747322812676
222374,0,0.228324562311
222489,0,0.180362522602
222773,0,0.200849354267
222825,0,0.0552994199097
223560,0,0.14363694191
223672,0,0.103267870843
223966,0,0.0558580011129
224153,0,0.235945284367
224488,0,0.16872754693
224565,0,0.134578093886
224598,1,0.294774055481
224823,0,0.271599531174
225066,0,0.171828433871
225259,1,0.297332674265
225260,1,0.282469928265
225313,0,0.208716243505
225381,0,0.174518242478
225537,0,0.211862713099
226121,1,0.287606239319
226237,0,0.161719202995
226287,1,0.325591087341
226311,0,0.0830052569509
226327,1,0.344778597355
226402,0,0.0788339599967
226596,0,0.271599531174
226631,1,0.278192818165
226670,0,0.0585789717734
226899,0,0.183871716261
227537,0,0.177833527327
227594,0,0.157774358988
228035,0,0.226923584938
228149,0,0.25397837162
228278,0,0.19639569521
228558,1,0.352066010237
228567,0,0.212198212743
228603,0,0.150947108865
228786,0,0.165241658688
228815,0,0.109025217593
229229,1,0.434121787548
229351,0,0.210656434298
229516,1,0.386308073997
229702,1,0.332537084818
229706,0,0.159577324986
229768,0,0.261223912239
229867,0,0.206609204412
229946,1,0.340878397226
230082,1,0.274464279413
230174,1,0.279374599457
230619,0,0.0874881073833
230709,1,0.472985446453
230817,0,0.152939125896
230997,0,0.129881605506
231249,0,0.0553940199316
231524,0,0.176723644137
231559,0,0.124770507216
231755,0,0.209171265364
231847,0,0.0472687184811
231986,1,0.398855745792
232046,0,0.0226062592119
232246,0,0.218730047345
232248,0,0.057755921036
232298,0,0.223536774516
232312,0,0.0618220381439
232331,0,0.265982687473
232376,0,0.138132810593
232536,0,0.138241738081
232713,0,0.178491935134
232746,0,0.105506367981
232956,0,0.0276568401605
232994,0,0.15651448071
233011,1,0.311138570309
233013,0,0.138959720731
233241,0,0.109905332327
233799,0,0.218058645725
234008,1,0.305510222912
234530,0,0.244679912925
234795,0,0.156716912985
235145,0,0.167397528887
235301,0,0.0467367395759
235438,0,0.135594204068
235732,0,0.0415307208896
236098,0,0.18823851645
236550,1,0.39020511508
236602,0,0.200111716986
236869,0,0.0469065383077
237018,0,0.166308507323
237046,1,0.369848251343
237516,0,0.159863144159
237554,0,0.209390521049
237608,0,0.176824420691
237627,0,0.132148057222
237796,0,0.189938157797
237823,1,0.70593392849
237853,0,0.0858824402094
238032,0,0.208711013198
238034,0,0.114744111896
238159,1,0.339866608381
238168,0,0.148501738906
238343,1,0.283109277487
238748,0,0.131062954664
238965,1,0.3059220016
239146,0,0.190950974822
239242,0,0.218132287264
239303,0,0.158644065261
239432,0,0.211094662547
239540,0,0.122482717037
239551,0,0.206788033247
239583,0,0.133041232824
239626,0,0.258730173111
239834,1,0.319466739893
240191,1,0.351738065481
240277,0,0.171897754073
240590,0,0.0972384363413
240668,1,0.303048223257
240768,0,0.0412229187787
241014,0,0.139840438962
241154,0,0.0719521567225
241382,1,0.3046015203
241642,0,0.263823598623
241680,0,0.258652985096
241841,0,0.204949125648
241942,0,0.161916390061
241949,1,0.318900972605
241956,1,0.322215557098
242024,0,0.20512534678
242036,0,0.158644065261
242162,0,0.205838918686
242456,0,0.194258242846
242516,0,0.18158146739
242623,0,0.210941046476
242667,0,0.0689458027482
243155,0,0.225850254297
243498,1,0.440566033125
243937,0,0.234186246991
244246,0,0.175601482391
244697,0,0.114286459982
244826,0,0.213071927428
245178,0,0.189346626401
245205,0,0.119292788208
245213,0,0.203426077962
245488,0,0.0422915183008
245501,0,0.21430118382
245641,0,0.230780094862
245990,1,0.399941116571
246146,0,0.179610818624
246155,0,0.0825492963195
246213,0,0.0903009325266
246232,0,0.163224771619
246309,1,0.300177901983
246515,0,0.144391298294
246540,0,0.197763085365
246596,1,0.28617349267
246821,0,0.188798561692
246882,0,0.248290747404
247171,0,0.156156271696
247259,0,0.181019738317
247558,1,0.290768653154
247600,1,0.574522972107
247991,1,0.308574229479
248074,0,0.228497520089
248101,0,0.0759092792869
248247,0,0.126654580235
248420,0,0.219099834561
248497,1,0.504903256893
248560,0,0.223395332694
248633,0,0.142932325602
248722,0,0.239987298846
248879,0,0.227616637945
248917,0,0.21447122097
248976,0,0.112472847104
249025,0,0.182230457664
249031,0,0.047639079392
249049,0,0.248377904296
249284,0,0.110703483224
249469,0,0.210660800338
249610,1,0.336227148771
249626,1,0.340489268303
249855,0,0.138099893928
249862,1,0.323074162006
249985,0,0.208267465234
250040,0,0.193441092968
250156,0,0.101074151695
250498,0,0.121242240071
250551,1,0.440128326416
250554,0,0.101661123335
